1110,King's Indian Defense,"Fianchetto Variation, Larsen Defense",
1111,King's Indian Defense,"Fianchetto Variation, Lesser Simagin (Spassky)",
1112,King's Indian Defense,"Fianchetto Variation, Long Variation",
1113,King's Indian Defense,"Fianchetto Variation, Panno Variation",
1114,King's Indian Defense,"Fianchetto Variation, Simagin Variation",
1115,King's Indian Defense,"Fianchetto Variation, Uhlmann-Szabo System",
1116,King's Indian Defense,"Fianchetto Variation, Yugoslav System, without Nc3",
1117,King's Indian Defense,"Fianchetto Variation, Yugoslav Variation",
1118,King's Indian Defense,"Fianchetto Variation, Yugoslav Variation, Advance Line",
1119,King's Indian Defense,"Fianchetto Variation, Yugoslav Variation, Exchange Line",
1120,King's Indian Defense,"Fianchetto Variation, Yugoslav Variation, Rare Line",
1121,King's Indian Defense,Four Pawns Attack,
1122,King's Indian Defense,"Four Pawns Attack, Dynamic Attack",
1123,King's Indian Defense,"Four Pawns Attack, Exchange Variation",
1124,King's Indian Defense,"Four Pawns Attack, Florentine Gambit",
1125,King's Indian Defense,"Four Pawns Attack, Fluid Attack",
1126,King's Indian Defense,"Four Pawns Attack, Modern Defense",
1127,King's Indian Defense,"Four Pawns Attack, Normal Attack",
1128,King's Indian Defense,Kazakh Variation,
1129,King's Indian Defense,Kramer Variation,
1130,King's Indian Defense,Larsen Variation,
1131,King's Indian Defense,Makogonov Variation,
1132,King's Indian Defense,Normal Variation,
1133,King's Indian Defense,"Normal Variation, Deferred Fianchetto",
1134,King's Indian Defense,"Normal Variation, King's Knight Variation",
1135,King's Indian Defense,"Normal Variation, Rare Defenses",
1136,King's Indian Defense,"Normal Variation, Standard Development",
1137,King's Indian Defense,Orthodox Variation,
1138,King's Indian Defense,"Orthodox Variation, Aronin-Taimanov Defense",
1139,King's Indian Defense,"Orthodox Variation, Bayonet Attack",
1140,King's Indian Defense,"Orthodox Variation, Bayonet Attack, Sokolov's Line",
1141,King's Indian Defense,"Orthodox Variation, Classical System",
1142,King's Indian Defense,"Orthodox Variation, Classical System, Benko Attack",
1143,King's Indian Defense,"Orthodox Variation, Classical System, Neo-Classical Line",
1144,King's Indian Defense,"Orthodox Variation, Classical System, Traditional Line",
1145,King's Indian Defense,"Orthodox Variation, Donner Defense",
1146,King's Indian Defense,"Orthodox Variation, Glek Defense",
1147,King's Indian Defense,"Orthodox Variation, Gligoric-Taimanov System",
1148,King's Indian Defense,"Orthodox Variation, Modern System",
1149,King's Indian Defense,"Orthodox Variation, Positional Defense",
1150,King's Indian Defense,"Orthodox Variation, Positional Defense, Closed Line",
1151,King's Indian Defense,"Orthodox Variation, Positional Defense, Main Line",
1152,King's Indian Defense,"Orthodox Variation, Ukrainian Defense",
1153,King's Indian Defense,Petrosian Variation,
1154,King's Indian Defense,"Petrosian Variation, Normal Defense",
1155,King's Indian Defense,"Petrosian Variation, Stein Defense",
1156,King's Indian Defense,Pomar System,
1157,King's Indian Defense,Saemisch Variation,
1158,King's Indian Defense,"Saemisch Variation, Bobotsov-Korchnoi-Petrosian Variation",
1159,King's Indian Defense,"Saemisch Variation, Byrne Defense",
1160,King's Indian Defense,"Saemisch Variation, Closed Variation",
1161,King's Indian Defense,"Saemisch Variation, Closed Variation, 7...c6",
1162,King's Indian Defense,"Saemisch Variation, Closed Variation, Main Line",
1163,King's Indian Defense,"Saemisch Variation, Double Fianchetto",
1164,King's Indian Defense,"Saemisch Variation, Normal Defense",
1165,King's Indian Defense,"Saemisch Variation, Orthodox Variation",
1166,King's Indian Defense,"Saemisch Variation, Panno Formation",
1167,King's Indian Defense,"Saemisch Variation, Yates Defense",
1168,King's Indian Defense,Santasiere Variation,
1169,King's Indian Defense,Semi-Averbakh System,
1170,King's Indian Defense,Semi-Classical Variation,
1171,King's Indian Defense,"Semi-Classical Variation, Benoni Variation",
1172,King's Indian Defense,"Semi-Classical Variation, Exchange Variation",
1173,King's Indian Defense,"Semi-Classical Variation, Hollywood Variation",
1174,King's Indian Defense,"Semi-Classical Variation, Queenside Storm Line",
1175,King's Indian Defense,Six Pawns Attack,
1176,King's Indian Defense,Smyslov Variation,
1177,King's Indian Defense,Steiner Attack,
1178,King's Indian Defense,Zinnowitz Variation,
1179,King's Indian,Averbakh,
1180,King's Indian,Fianchetto,
1181,King's Indian,Orthodox,
1182,King's Indian,Saemisch,
1183,King's Knight Opening,,
1184,King's Knight Opening,Konstantinopolsky,
1185,King's Knight Opening,Normal Variation,
1186,King's Pawn,,
1187,King's Pawn Game,,
1188,King's Pawn Game,Alapin Opening,
1189,King's Pawn Game,Bavarian Gambit,
1190,King's Pawn Game,Beyer Gambit,
1191,King's Pawn Game,Busch-Gass Gambit,
1192,King's Pawn Game,"Busch-Gass Gambit, Chiodini Gambit",
1193,King's Pawn Game,"Clam Variation, King's Gambit Reversed",
1194,King's Pawn Game,"Clam Variation, Radisch Gambit",
1195,King's Pawn Game,Damiano Defense,
1196,King's Pawn Game,"Damiano Defense, Damiano Gambit, Chigorin Gambit",
1197,King's Pawn Game,Dresden Opening,
1198,King's Pawn Game,"Gunderam Defense, Gunderam Gambit",
1199,King's Pawn Game,Gunderam Gambit,
1200,King's Pawn Game,King's Head Opening,
1201,King's Pawn Game,King's Head Opening #2,
1202,King's Pawn Game,La Bourdonnais Gambit,
1203,King's Pawn Game,Leonardis Variation,
1204,King's Pawn Game,Macleod Attack,
1205,King's Pawn Game,"Macleod Attack, Lasa Gambit",
1206,King's Pawn Game,Maroczy Defense,
1207,King's Pawn Game,McConnell Defense,
1208,King's Pawn Game,Mengarini's Opening,
1209,King's Pawn Game,Napoleon Attack,
1210,King's Pawn Game,Nimzowitsch Defense,
1211,King's Pawn Game,Pachman Wing Gambit,
1212,King's Pawn Game,Philidor Gambit,
1213,King's Pawn Game,Schulze-Mueller Gambit,
1214,King's Pawn Game,Tayler Opening,
1215,King's Pawn Game,"Tayler Opening, Basman Gambit",
1216,King's Pawn Game,"Tayler Opening, Inverted Hanham",
1217,King's Pawn Game,Tortoise Opening,
1218,King's Pawn Game,Wayward Queen Attack,
1219,King's Pawn Game,"Wayward Queen Attack, Kiddie Countergambit",
1220,King's Pawn Game,Weber Gambit,
1221,King's Pawn Opening,2.b3,
1222,King's Pawn Opening,Speers,
1223,King's Pawn Opening,Van Hooydoon Gambit,
1224,Lasker Simul Special,,
1225,Latvian Gambit,,
1226,Latvian Gambit,Clam Gambit,
1227,Latvian Gambit,Corkscrew Countergambit,
1228,Latvian Gambit,Diepstraten Countergambit,
1229,Latvian Gambit,Fraser Defense,
1230,Latvian Gambit,Greco Variation,
1231,Latvian Gambit,Lobster Gambit,
1232,Latvian Gambit,Mason Countergambit,
1233,Latvian Gambit,Mayet Attack,
1234,Latvian Gambit,"Mayet Attack, Morgado Defense",
1235,Latvian Gambit,"Mayet Attack, Poisoned Pawn Variation",
1236,Latvian Gambit,"Mayet Attack, Polerio-Svedenborg Variation",
1237,Latvian Gambit,"Mayet Attack, Strautins Gambit",
1238,Latvian Gambit,Mlotkowski Variation,
1239,Latvian Gambit Accepted,,
1240,Latvian Gambit Accepted,Bilguer Variation,
1241,Latvian Gambit Accepted,Bronstein Attack,
1242,Latvian Gambit Accepted,Bronstein Gambit,
1243,Latvian Gambit Accepted,Foltys Variation,
1244,Latvian Gambit Accepted,Foltys-Leonhardt Variation,
1245,Latvian Gambit Accepted,Leonhardt Variation,
1246,Latvian Gambit Accepted,Main Line,
1247,Latvian Gambit Accepted,Nimzowitsch Attack,
1248,Lemming Defense,,e4 Na6
1249,Lion Defense,Anti-Philidor,
1250,Lion Defense,"Anti-Philidor, Lion's Cave",
1251,Lion Defense,Bayonet Attack,
1252,Lion Defense,Lion's Jaw,
1253,London System,,
1254,London System,Poisoned Pawn Variation,
1255,Marienbad System,,
1256,Mexican Defense,,
1257,Mexican Defense,Horsefly Gambit,
1258,Mieses Opening,,d3
1259,Mieses Opening,Myers Spike Attack,
1260,Mieses Opening,Reversed Rat,
1261,Mikenas Defense,,d4 Nc6
1262,Mikenas Defense,Cannstatter Variation,
1263,Mikenas Defense,Lithuanian Variation,
1264,Mikenas Defense,Pozarek Gambit,
1265,Modern Defense,,
1266,Modern Defense,"Averbakh System, Kotov Variation",
1267,Modern Defense,"Averbakh System, Randspringer Variation",
1268,Modern Defense,Averbakh Variation,
1269,Modern Defense,"Averbakh Variation, Pseudo-Saemisch",
1270,Modern Defense,Beefeater Variation,
1271,Modern Defense,Bishop Attack,
1272,Modern Defense,"Bishop Attack, Buecker Gambit",
1273,Modern Defense,"Bishop Attack, Monkey's Bum",
1274,Modern Defense,Fianchetto Gambit,
1275,Modern Defense,Geller's System,
1276,Modern Defense,Gurgenidze Defense,
1277,Modern Defense,Improved Maroczy,
1278,Modern Defense,"Lizard Defense, Mittenberger Gambit",
1279,Modern Defense,"Lizard Defense, Pirc-Diemer Gambit",
1280,Modern Defense,Modern Pterodactyl,
1281,Modern Defense,Mongredien Defense,
1282,Modern Defense,Mongredien Defense #2,
1283,Modern Defense,Neo-Modern Defense,
1284,Modern Defense,Norwegian Defense,
1285,Modern Defense,"Norwegian Defense, Norwegian Gambit",
1286,Modern Defense,Pseudo-Austrian Attack,
1287,Modern Defense,Pterodactyl Variation,
1288,Modern Defense,"Semi-Averbakh Variation, Pterodactyl Variation",
1289,Modern Defense,"Semi-Averbakh Variation, Pterodactyl Variation Accepted",
1290,Modern Defense,Standard Defense,
1291,Modern Defense,Standard Line,
1292,Modern Defense,Three Pawns Attack,
1293,Modern Defense,Two Knights Variation,
1294,Modern Defense,"Two Knights Variation, Suttles Variation",
1295,Modern Defense,Westermann Gambit,
1296,Modern Defense,Wind Gambit,
1297,Montevideo Defense,,
1298,Neo-Gruenfeld Defense,,
1299,Neo-Gruenfeld Defense,with 5.Nf3,
1300,Neo-Gruenfeld Defense,Classical Variation,
1301,Neo-Gruenfeld Defense,"Classical Variation, Modern Defense",
1302,Neo-Gruenfeld Defense,"Classical Variation, Original Defense",
1303,Neo-Gruenfeld Defense,"Classical Variation, Polgar Variation",
1304,Neo-Gruenfeld Defense,Delayed Exchange Variation,
1305,Neo-Gruenfeld Defense,Delayed Exchange Variation #2,
1306,Neo-Gruenfeld Defense,Exchange Variation,
1307,Neo-Gruenfeld Defense,"Exchange Variation, with 6.e4",
1308,Neo-Gruenfeld Defense,Goglidze Attack,
1309,Neo-Gruenfeld Defense,Non- or Delayed Fianchetto,
1310,Neo-Gruenfeld Defense,Ultra-delayed Exchange Variation,
1311,Nimzo-Indian Defense,,
1312,Nimzo-Indian Defense,#2,
1313,Nimzo-Indian Defense,"4.e3 e8g8, 5.Nf3, without ...d5",
1314,Nimzo-Indian Defense,"4.e3, Main Line, with 8...dxc4 and 9...cxd4",
1315,Nimzo-Indian Defense,"4.e3, Ragozin Variation",
1316,Nimzo-Indian Defense,Classical Variation,
1317,Nimzo-Indian Defense,"Classical Variation, Berlin Variation",
1318,Nimzo-Indian Defense,"Classical Variation, Berlin Variation, Pirc Variation",
1319,Nimzo-Indian Defense,"Classical Variation, Berlin Variation, Steiner Variation",
1320,Nimzo-Indian Defense,"Classical Variation, Keres Defense",
1321,Nimzo-Indian Defense,"Classical Variation, Milner-Barry Variation",
1322,Nimzo-Indian Defense,"Classical Variation, Noa Variation",
1323,Nimzo-Indian Defense,"Classical Variation, Noa Variation, Botvinnik Variation",
1324,Nimzo-Indian Defense,"Classical Variation, Vitolins-Adorjan Gambit",
1325,Nimzo-Indian Defense,"Classical Variation, Zurich Variation",
1326,Nimzo-Indian Defense,"Classical, Noa Variation, 5.cxd5 exd5",
1327,Nimzo-Indian Defense,"Classical, Noa Variation, Main Line",
1328,Nimzo-Indian Defense,Fischer Variation,
1329,Nimzo-Indian Defense,Huebner Variation,
1330,Nimzo-Indian Defense,"Huebner Variation, Main Line",
1331,Nimzo-Indian Defense,"Huebner Variation, Rubinstein Variation",
1332,Nimzo-Indian Defense,"Huebner Variation, Rubinstein Variation, Main Line",
1333,Nimzo-Indian Defense,Kmoch Variation,
1334,Nimzo-Indian Defense,Leningrad Variation,
1335,Nimzo-Indian Defense,"Leningrad Variation, Benoni Defense",
1336,Nimzo-Indian Defense,Mikenas Attack,
1337,Nimzo-Indian Defense,Normal Line,
1338,Nimzo-Indian Defense,Normal Variation,
1339,Nimzo-Indian Defense,"Normal Variation, Bernstein Defense",
1340,Nimzo-Indian Defense,"Normal Variation, Bernstein Defense, Exchange Line",
1341,Nimzo-Indian Defense,"Normal Variation, Bishop Attack",
1342,Nimzo-Indian Defense,"Normal Variation, Bishop Attack, Classical Defense",
1343,Nimzo-Indian Defense,"Normal Variation, Botvinnik System",
1344,Nimzo-Indian Defense,"Normal Variation, Gligoric System",
1345,Nimzo-Indian Defense,"Normal Variation, Gligoric System #2",
1346,Nimzo-Indian Defense,"Normal Variation, Gligoric System, Bernstein Defense",
1347,Nimzo-Indian Defense,"Normal Variation, Gligoric System, Bronstein Variation",
1348,Nimzo-Indian Defense,"Normal Variation, Gligoric System, Exchange at c4",
1349,Nimzo-Indian Defense,"Normal Variation, Gligoric System, Keres Variation",
1350,Nimzo-Indian Defense,"Normal Variation, Huebner Deferred",
1351,Nimzo-Indian Defense,"Normal Variation, Ragozin Variation",
1352,Nimzo-Indian Defense,"Normal Variation, Saemisch Deferred",
1353,Nimzo-Indian Defense,"Normal Variation, Schlechter Defense",
1354,Nimzo-Indian Defense,"Normal Variation, Taimanov Variation",
1355,Nimzo-Indian Defense,"Panov Attack, Main Line",
1356,Nimzo-Indian Defense,Ragozin Defense,
1357,Nimzo-Indian Defense,Ragozin Variation,
1358,Nimzo-Indian Defense,Reshevsky Variation,
1359,Nimzo-Indian Defense,Romanishin Variation,
1360,Nimzo-Indian Defense,Romanishin Variation #2,
1361,Nimzo-Indian Defense,"Romanishin Variation, English Hybrid",
1362,Nimzo-Indian Defense,Saemisch Variation,
1363,Nimzo-Indian Defense,"Saemisch Variation, Accelerated",
1364,Nimzo-Indian Defense,"Saemisch Variation, O'Kelly Variation",
1365,Nimzo-Indian Defense,Simagin Variation,
1366,Nimzo-Indian Defense,Spielmann Variation,
1367,Nimzo-Indian Defense,"Spielmann Variation, Karlsbad Variation",
1368,Nimzo-Indian Defense,"Spielmann Variation, Romanovsky Gambit",
1369,Nimzo-Indian Defense,St. Petersburg Variation,
1370,Nimzo-Indian Defense,Three Knights Variation,
1371,Nimzo-Indian Defense,"Three Knights Variation, Duchamp Variation",
1372,Nimzo-Indian Defense,"Three Knights Variation, Duchamp Variation, Modern Line",
1373,Nimzo-Indian Defense,"Three Knights Variation, Korchnoi Variation",
1374,Nimzo-Indian Defense,"Three Knights, Euwe Variation",
1375,Nimzo-Larsen Attack,,
1376,Nimzo-Larsen Attack,Classical Variation,
1377,Nimzo-Larsen Attack,Dutch Variation,
1378,Nimzo-Larsen Attack,English Variation,
1379,Nimzo-Larsen Attack,Graz Attack,
1380,Nimzo-Larsen Attack,Indian Variation,
1381,Nimzo-Larsen Attack,Modern Variation,
1382,Nimzo-Larsen Attack,Modern Variation #2,
1383,Nimzo-Larsen Attack,Modern Variation #3,
1384,Nimzo-Larsen Attack,Modern Variation #4,
1385,Nimzo-Larsen Attack,Norfolk Gambit #2,
1386,Nimzo-Larsen Attack,Pachman Gambit,
1387,Nimzo-Larsen Attack,Ringelbach Gambit,
1388,Nimzo-Larsen Attack,Spike Variation,
1389,Nimzo-Larsen Attack,Symmetrical Variation,
1390,Nimzowitsch Defense,,e4 Nc6
1391,Nimzowitsch Defense,Declined Variation,
1392,Nimzowitsch Defense,Breyer Variation,
1393,Nimzowitsch Defense,El Columpio Defense,
1394,Nimzowitsch Defense,"El Columpio Defense, Exchange Variation",
1395,Nimzowitsch Defense,"El Columpio Defense, Pin Variation",
1396,Nimzowitsch Defense,Franco-Hiva Gambit,
1397,Nimzowitsch Defense,Franco-Hiva Gambit #2,
1398,Nimzowitsch Defense,Franco-Nimzowitsch Variation,
1399,Nimzowitsch Defense,French Connection,
1400,Nimzowitsch Defense,Hornung Gambit,
1401,Nimzowitsch Defense,Kennedy Variation,
1402,Nimzowitsch Defense,"Kennedy Variation, Bielefelder Gambit",
1403,Nimzowitsch Defense,"Kennedy Variation, de Smet Gambit",
1404,Nimzowitsch Defense,"Kennedy Variation, Hammer Gambit",
1405,Nimzowitsch Defense,"Kennedy Variation, Herford Gambit",
1406,Nimzowitsch Defense,"Kennedy Variation, Keres Attack",
1407,Nimzowitsch Defense,"Kennedy Variation, Linksspringer Variation",
1408,Nimzowitsch Defense,"Kennedy Variation, Main Line",
1409,Nimzowitsch Defense,"Kennedy Variation, Paulsen Attack",
1410,Nimzowitsch Defense,"Kennedy Variation, Riemann Defense",
1411,Nimzowitsch Defense,Lean Variation,
1412,Nimzowitsch Defense,"Lean Variation, Colorado Counter Accepted",
1413,Nimzowitsch Defense,Mikenas Variation,
1414,Nimzowitsch Defense,Neo-Mongoloid Defense,
1415,Nimzowitsch Defense,Pirc Connection,
1416,Nimzowitsch Defense,Pseudo-Spanish Variation,
1417,Nimzowitsch Defense,Scandinavian Variation,
1418,Nimzowitsch Defense,"Scandinavian Variation, Aachen Gambit",
1419,Nimzowitsch Defense,"Scandinavian Variation, Advance Variation",
1420,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation",
1421,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Brandics Gambit",
1422,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Erben Gambit",
1423,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Heinola-Deppe Gambit",
1424,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit",
1425,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Richter Gambit",
1426,Nimzowitsch Defense,"Scandinavian Variation, Bogoljubov Variation, Vehre Variation",
1427,Nimzowitsch Defense,"Scandinavian Variation, Exchange Variation",
1428,Nimzowitsch Defense,"Scandinavian Variation, Exchange Variation, Marshall Gambit",
1429,Nimzowitsch Defense,Wheeler Gambit,
1430,Nimzowitsch Defense,Williams Variation,
1431,Nimzowitsch-Larsen Attack,,b3
1432,Nimzowitsch-Larsen Attack,Polish Variation,b3 b5
1433,Norwegian Defense,,
1434,Old Benoni Defense,,d4 c5
1435,Old Benoni Defense,#2,
1436,Old Benoni Defense,Mujannah Formation,
1437,Old Indian Defense,,
1438,Old Indian Defense,Dus-Khotimirsky Variation,
1439,Old Indian Defense,Janowski Variation,
1440,Old Indian Defense,"Janowski Variation, Fianchetto Variation",
1441,Old Indian Defense,"Janowski Variation, Fianchetto Variation #2",
1442,Old Indian Defense,"Janowski Variation, Grinberg Gambit",
1443,Old Indian Defense,"Janowski Variation, Main Line",
1444,Old Indian Defense,Normal Variation,
1445,Old Indian Defense,Tartakower-Indian,
1446,Old Indian Defense,Two Knights Variation,
1447,Old Indian Defense,Ukrainian Variation,
1448,Old Indian,Czech Variation,
1449,Old Indian,"Czech Variation, with Nc3",
1450,Old Indian,"Czech Variation, with Nf3",
1451,Owen Defense,,e4 b6
1452,Owen Defense,Hekili-Loa Gambit,
1453,Owen Defense,Matovinsky Gambit,
1454,Owen Defense,Naselwaus Gambit,
1455,Owen Defense,Smith Gambit,
1456,Owen Defense,Unicorn Variation,
1457,Owen Defense,Wind Gambit,
1458,Paleface Attack,,
1459,Petrov,Modern Attack,
1460,Petrov's Defense,,
1461,Petrov's Defense,#2,
1462,Petrov's Defense,#3,
1463,Petrov's Defense,#4,
1464,Petrov's Defense,#5,
1465,Philidor Defense,,
1466,Philidor Defense,#2,
1467,Philidor Defense,#3,
1468,Philidor Defense,#4,
1469,Philidor Defense,Alapin-Blackburne Gambit,
1470,Philidor Defense,Bird Gambit,
1471,Philidor Defense,Boden Variation,
1472,Philidor Defense,Exchange Variation,
1473,Philidor Defense,Exchange Variation #2,
1474,Philidor Defense,Exchange Variation #3,
1475,Philidor Defense,Hanham Variation,
1476,Philidor Defense,"Hanham Variation, Delmar Variation",
1477,Philidor Defense,"Hanham Variation, Krause Variation",
1478,Philidor Defense,"Hanham Variation, Schlechter Variation",
1479,Philidor Defense,"Hanham Variation, Sharp Variation",
1480,Philidor Defense,"Hanham Variation, Steiner Variation",
1481,Philidor Defense,"Hanham, Kmoch Variation",
1482,Philidor Defense,Larsen Variation,
1483,Philidor Defense,Lion Variation,
1484,Philidor Defense,"Lion Variation, Bishop Sacrifice",
1485,Philidor Defense,"Lion Variation, Delayed Bishop Sacrifice",
1486,Philidor Defense,"Lion Variation, Forcing Line",
1487,Philidor Defense,"Lion Variation, Lion's Claw I",
1488,Philidor Defense,"Lion Variation, Lion's Claw II",
1489,Philidor Defense,"Lion Variation, Sozin Variation",
1490,Philidor Defense,Lopez Countergambit,
1491,Philidor Defense,Morphy Gambit,
1492,Philidor Defense,Nimzowitsch Variation,
1493,Philidor Defense,Nimzowitsch Variation #2,
1494,Philidor Defense,"Nimzowitsch Variation, Klein Variation",
1495,Philidor Defense,"Nimzowitsch Variation, Rellstab Variation",
1496,Philidor Defense,"Nimzowitsch Variation, Sokolsky Variation",
1497,Philidor Defense,"Nimzowitsch, Locock Variation",
1498,Philidor Defense,Paulsen Attack,
1499,Philidor Defense,Philidor Countergambit,
1500,Philidor Defense,"Philidor Countergambit, Berger Variation",
1501,Philidor Defense,"Philidor Countergambit, del Rio Attack",
1502,Philidor Defense,"Philidor Countergambit, Zukertort Variation",
1503,Philidor Defense,Philidor Gambit,
1504,Philidor Defense,Steinitz Variation,
1505,Pirc Defense,,e4 d6
1506,Pirc Defense,#2,
1507,Pirc Defense,#3,
1508,Pirc Defense,#4,
1509,Pirc Defense,#5,
1510,Pirc Defense,150 Attack,
1511,Pirc Defense,"150 Attack, Sveshnikov-Jansa Attack",
1512,Pirc Defense,Austrian Attack,
1513,Pirc Defense,Austrian Attack #2,
1514,Pirc Defense,"Austrian Attack, Dragon Formation",
1515,Pirc Defense,"Austrian Attack, Kurajica Variation",
1516,Pirc Defense,"Austrian Attack, Ljubojevic Variation",
1517,Pirc Defense,"Austrian Attack, Unzicker Attack",
1518,Pirc Defense,"Austrian Attack, Unzicker Attack, Bronstein Variation",
1519,Pirc Defense,"Austrian Attack, Weiss Variation",
1520,Pirc Defense,Bayonet Attack,
1521,Pirc Defense,Byrne Variation,
1522,Pirc Defense,Chinese Variation,
1523,Pirc Defense,Classical Variation,
1524,Pirc Defense,Classical Variation #2,
1525,Pirc Defense,"Classical Variation, Quiet System",
1526,Pirc Defense,"Classical Variation, Quiet System, Chigorin Line",
1527,Pirc Defense,"Classical Variation, Quiet System, Czech Defense",
1528,Pirc Defense,"Classical Variation, Quiet System, Parma Defense",
1529,Pirc Defense,"Classical Variation, Schlechter Variation",
1530,Pirc Defense,Kholmov System,
1531,Pirc Defense,Roscher Gambit,
1532,Pirc Defense,Sveshnikov System,
1533,Polish Defense,,d4 b5
1534,Polish Defense,Spassky Gambit Accepted,
1535,Polish Opening,,b4
1536,Polish Opening,Baltic Defense,
1537,Polish Opening,Birmingham Gambit,b4 c5
1538,Polish Opening,Bugayev Advance Variation,
1539,Polish Opening,Bugayev Attack,
1540,Polish Opening,Czech Defense,
1541,Polish Opening,Dutch Defense,b4 f5
1542,Polish Opening,German Defense,
1543,Polish Opening,Grigorian Variation,b4 Nc6
1544,Polish Opening,Karniewski Variation,
1545,Polish Opening,King's Indian Variation,
1546,Polish Opening,"King's Indian Variation, Schiffler Attack",
1547,Polish Opening,"King's Indian Variation, Sokolsky Attack",
1548,Polish Opening,Myers Variation,
1549,Polish Opening,Outflank Variation,b4 c6
1550,Polish Opening,Queen's Indian Variation,
1551,Polish Opening,Queenside Defense,
1552,Polish Opening,Schiffler-Sokolsky Variation,
1553,Polish Opening,Schuehler Gambit,
1554,Polish Opening,Symmetrical Variation,b4 b5
1555,Polish Opening,Tartakower Gambit,
1556,Polish Opening,Wolferts Gambit,
1557,Polish Opening,Zukertort System,
1558,Ponziani Opening,,
1559,Ponziani Opening,Caro Gambit,
1560,Ponziani Opening,Jaenisch Counterattack,
1561,Ponziani Opening,Leonhardt Variation,
1562,Ponziani Opening,Ponziani Countergambit,
1563,Ponziani Opening,"Ponziani Countergambit, Schmidt Attack",
1564,Ponziani Opening,Reti Variation,
1565,Ponziani Opening,Romanishin Variation,
1566,Ponziani Opening,Spanish Variation,
1567,Ponziani Opening,"Spanish Variation, Harrwitz Attack, Nikitin Gambit",
1568,Ponziani Opening,Steinitz Variation,
1569,Ponziani Opening,Vukovic Gambit,
1570,Portuguese Opening,,
1571,Portuguese Opening,Portuguese Gambit,
1572,Pterodactyl Defense,"Austrian, Pteranodon",
1573,Pterodactyl Defense,"Central, Anhanguera",
1574,Pterodactyl Defense,"Central, Benoni Beefeater Pterodactyl",
1575,Pterodactyl Defense,"Central, Benoni Pterodactyl",
1576,Pterodactyl Defense,"Central, Benoni Quetzalcoatlus",
1577,Pterodactyl Defense,"Central, Quetzalcoatlus Gambit",
1578,Pterodactyl Defense,"Eastern, Anhanguera",
1579,Pterodactyl Defense,"Eastern, Benoni",
1580,Pterodactyl Defense,"Eastern, Benoni Pteranodon",
1581,Pterodactyl Defense,"Eastern, Benoni Pterodactyl",
1582,Pterodactyl Defense,"Eastern, Pteranodon",
1583,Pterodactyl Defense,"Eastern, Pterodactyl",
1584,Pterodactyl Defense,"Eastern, Rhamphorhynchus",
1585,Pterodactyl Defense,"Fianchetto, Queen Benoni Pterodactyl",
1586,Pterodactyl Defense,"Fianchetto, Queen Pteranodon",
1587,Pterodactyl Defense,"Queen Pterodactyl, Quiet Line",
1588,Pterodactyl Defense,"Sicilian, Anhanguera",
1589,Pterodactyl Defense,"Sicilian, Pteranodon",
1590,Pterodactyl Defense,"Sicilian, Rhamporhynchus",
1591,Pterodactyl Defense,"Sicilian, Unpin",
1592,Pterodactyl Defense,"Western, Anhanguera",
1593,Pterodactyl Defense,"Western, Pterodactyl",
1594,Pterodactyl Defense,"Western, Rhamphorhynchus",
1595,Pterodactyl Defense,"Western, Siroccopteryx",
1596,Queen's Gambit,,
1597,Queen's Gambit Accepted,,
1598,Queen's Gambit Accepted,Accelerated Mannheim Variation,
1599,Queen's Gambit Accepted,Alekhine Defense,
1600,Queen's Gambit Accepted,"Alekhine Defense, Borisenko-Furman Variation",
1601,Queen's Gambit Accepted,"Alekhine Defense, Haberditz Variation",
1602,Queen's Gambit Accepted,Bogoljubov Defense,
1603,Queen's Gambit Accepted,"Central Variation, Alekhine System",
1604,Queen's Gambit Accepted,"Central Variation, Greco Variation",
1605,Queen's Gambit Accepted,"Central Variation, McDonnell Defense",
1606,Queen's Gambit Accepted,"Central Variation, McDonnell Defense, Somov Gambit",
1607,Queen's Gambit Accepted,"Central Variation, Modern Defense",
1608,Queen's Gambit Accepted,"Central Variation, Rubinstein Defense",
1609,Queen's Gambit Accepted,"Central Variation, Rubinstein Defense, Yefimov Gambit",
1610,Queen's Gambit Accepted,Classical Defense,
1611,Queen's Gambit Accepted,"Classical Defense, Alekhine System (Except Main Line)",
1612,Queen's Gambit Accepted,"Classical Defense, Alekhine System, Main Line",
1613,Queen's Gambit Accepted,"Classical Defense, Main Line",
1614,Queen's Gambit Accepted,"Classical Defense, Normal Line",
1615,Queen's Gambit Accepted,"Classical Defense, Rubinstein Variation",
1616,Queen's Gambit Accepted,"Classical Defense, Steinitz Variation, Development Variation",
1617,Queen's Gambit Accepted,"Classical Defense, Steinitz Variation, Exchange Variation",
1618,Queen's Gambit Accepted,Deferred Variation,
1619,Queen's Gambit Accepted,Furman Variation,
1620,Queen's Gambit Accepted,Godes Variation,
1621,Queen's Gambit Accepted,Gunsberg Defense,
1622,Queen's Gambit Accepted,"Gunsberg Defense, Prianishenmo Gambit",
