1661,"Normal Variation, Huebner Deferred"
1662,"Normal Variation, King's Knight Variation"
1663,"Normal Variation, Ragozin Variation"
1664,"Normal Variation, Rare Defenses"
1665,"Normal Variation, Saemisch Deferred"
1666,"Normal Variation, Schlechter Defense"
1667,"Normal Variation, Standard Development"
1668,"Normal Variation, Taimanov Variation"
1669,"Normal Variation, Traditional System"
1670,Norwalde Variation
1671,Norwegian Defense
1673,"Norwegian Defense, Norwegian Gambit"
1674,Noteboom Variation
1676,"Noteboom Variation, Abrahams Variation"
1677,"Noteboom Variation, Anti-Noteboom Gambit"
1678,"Noteboom Variation, Anti-Noteboom Variation"
1679,"Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line"
1680,Novosibirsk Variation
1681,Nuernberg Variation
1682,Nyezhmetdinov-Rossolimo Attack
1684,"Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
1685,"Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit"
1686,"Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit"
1687,"Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack"
1688,O'Kelly Defense
1689,O'Kelly Variation
1691,"O'Kelly Variation, Aronin System"
1692,"O'Kelly Variation, Kieseritzky System"
1693,"O'Kelly Variation, Maroczy Bind"
1694,"O'Kelly Variation, Maroczy Bind, Geller Line"
1695,"O'Kelly Variation, Maroczy Bind, Paulsen Line"
1696,"O'Kelly Variation, Maroczy Bind, Robatsch Line"
1697,"O'Kelly Variation, Normal System"
1698,"O'Kelly Variation, Normal System, Cortlever Gambit"
1699,"O'Kelly Variation, Normal System, Smith-Morra Line"
1700,"O'Kelly Variation, Normal System, Taimanov Line"
1701,"O'Kelly Variation, Normal System, Zagorovsky Line"
1702,"O'Kelly Variation, Quiet System"
1703,"O'Kelly Variation, Reti System"
1704,"O'Kelly Variation, Venice System"
1705,"O'Kelly Variation, Venice System, Barcza Line"
1706,"O'Kelly Variation, Venice System, Ljubojevic Line"
1707,"O'Kelly Variation, Venice System, Steiner Line"
1708,"O'Kelly Variation, Wing Gambit"
1709,"O'Kelly Variation, Yerevan System"
1710,O'Sullivan Gambit
1711,Old Benoni
1713,"Old Benoni, Schmid Variation"
1714,Old Indian Attack
1715,Old Sicilian
1716,Old Steinitz Defense
1717,Old Variation
1719,"Old Variation, Christensen Gambit"
1720,Omaha Gambit
1721,Omega Gambit
1723,"Omega Gambit, Arafat Gambit"
1724,Omega-Delta Gambit
1725,Omega-Isis Gambit
1726,Open
1728,Open #2
1729,Open #3
1730,Open Berlin Defense
1731,Open Defense
1733,"Open Defense, Classical Line"
1734,"Open Defense, Modern Sharp Variation"
1735,"Open Defense, Tarrasch Defense"
1736,Open Variation
1737,"Open Variation, Skipworth Gambit"
1738,Open Variations
1740,Open Variations #2
1741,"Open Variations, Berlin Variation"
1742,"Open Variations, Bernstein Variation"
1743,"Open Variations, Classical Defense"
1744,"Open Variations, Classical Defense, Main Line"
1745,"Open Variations, Dilworth Variation"
1746,"Open Variations, Howell Attack #2"
1747,"Open Variations, Main Line"
1748,"Open Variations, Open Variation"
1749,"Open Variations, Richter Variation"
1750,"Open Variations, Riga Variation"
1751,"Open Variations, St. Petersburg Variation"
1752,"Open, 6.d4"
1753,"Open, 6.d4 b5"
1754,Opocensky Variation
1755,Orsini Gambit
1756,Orthodox
1757,Orthodox Defense
1759,"Orthodox Defense, Botvinnik Variation"
1760,"Orthodox Defense, Classical Variation"
1761,"Orthodox Defense, Classical Variation #2"
1762,"Orthodox Defense, Main Line"
1763,"Orthodox Defense, Rauzer Variation"
1764,"Orthodox Defense, Rubinstein Variation"
1765,"Orthodox Defense, Rubinstein Variation, Flohr Line"
1766,Orthodox Variation
1768,"Orthodox Variation, Aronin-Taimanov Defense"
1769,"Orthodox Variation, Bayonet Attack"
1770,"Orthodox Variation, Bayonet Attack, Sokolov's Line"
1771,"Orthodox Variation, Classical System"
1772,"Orthodox Variation, Classical System, Benko Attack"
1773,"Orthodox Variation, Classical System, Neo-Classical Line"
1774,"Orthodox Variation, Classical System, Traditional Line"
1775,"Orthodox Variation, Donner Defense"
1776,"Orthodox Variation, Glek Defense"
1777,"Orthodox Variation, Gligoric-Taimanov System"
1778,"Orthodox Variation, Modern System"
1779,"Orthodox Variation, Positional Defense"
1780,"Orthodox Variation, Positional Defense, Closed Line"
1781,"Orthodox Variation, Positional Defense, Main Line"
1782,"Orthodox Variation, Ukrainian Defense"
1783,Orthoschnapp Gambit
1784,Outflank Variation
1785,Pachman Gambit
1786,Pachman System
1787,Pachman Variation
1788,Pachman Wing Gambit
1789,Paleface Attack
1790,"Paleface Attack, Blackmar-Diemer Gambit Deferred"
1791,Panov Attack
1793,Panov Attack #2
1794,"Panov Attack, Fianchetto Defense"
1795,"Panov Attack, Fianchetto Defense, Fianchetto Gambit"
1796,"Panov Attack, Gunderam Attack"
1797,"Panov Attack, Main Line"
1798,"Panov Attack, Modern Defense"
1799,"Panov Attack, Modern Defense, Carlsbad Line"
1800,"Panov Attack, Modern Defense, Mieses Line"
1801,"Panov Attack, Modern Defense, Reifir-Spielmann Line"
1802,Panov Transfer
1803,Panov-Botvinnik
1804,"Panov-Botvinnik, Herzog Defense"
1805,Panteldakis Countergambit
1807,"Panteldakis Countergambit, Greco Variation"
1808,"Panteldakis Countergambit, Schiller's Defense"
1809,"Panteldakis Countergambit, Symmetrical Variation"
1810,Paris Gambit
1811,Paulsen Attack
1812,Paulsen Attack Variation
1813,Paulsen Countergambit
1814,Paulsen Variation
1816,"Paulsen Variation, American Attack"
1817,"Paulsen Variation, Bastrikov Variation"
1818,"Paulsen Variation, Bastrikov Variation, English Attack"
1819,"Paulsen Variation, Bastrikov Variation, Ponomariov Gambit"
1820,"Paulsen Variation, Mariotti Gambit"
1821,"Paulsen Variation, Modern Line"
1822,"Paulsen Variation, Normal Variation"
1823,"Paulsen Variation, Szen Variation"
1824,"Paulsen Variation, Taimanov Variation"
1825,Paulsen-Basman Defense
1826,Pawn Push Variation
1827,Pawn Return Variation
1828,Pawn Storm Variation
1829,Pelikan Variation
1830,Perrin Variation
1831,Perseus Gambit
1832,Petrosian Variation
1834,"Petrosian Variation, Normal Defense"
1835,"Petrosian Variation, Stein Defense"
1836,Petrov's Defense
1837,Petruccioli Attack
1838,Philidor Counterattack
1839,Philidor Countergambit
1841,"Philidor Countergambit, Berger Variation"
1842,"Philidor Countergambit, del Rio Attack"
1843,"Philidor Countergambit, Zukertort Variation"
1844,Philidor Gambit
1845,Philidor Variation
1846,Picklepuss Defense
1847,Pietrowsky Defense
1848,Pillsbury Attack
1849,Pin Variation
1851,"Pin Variation, Jaffe Variation"
1852,"Pin Variation, Koch Variation"
1853,Pirc Connection
1854,Pirc Invitation
1855,Poisoned Pawn Variation
1856,Polerio Gambit
1857,Polish Defense
1858,Polish Gambit
1859,Polish Variation
1860,Pollock Defense
1861,Pomar System
1862,Ponziani Countergambit
1864,"Ponziani Countergambit, Schmidt Attack"
1865,Ponziani Gambit
1866,Portuguese Gambit
1867,Portuguese Variation
1869,"Portuguese Variation, Portuguese Gambit"
1870,Potter Variation
1871,Pounds Gambit
1872,Pozarek Gambit
1873,Prague Variation
1875,"Prague Variation, Main Line"
1876,Prins Variation
1878,"Prins Variation, Venice Attack"
1879,Przepiorka Variation
1880,Pseudo-Austrian Attack
1881,Pseudo-Benko
1882,Pseudo-Saemisch
1883,Pseudo-Spanish Variation
1884,Pseudo-Tarrasch Variation
1886,"Pseudo-Tarrasch Variation, Canal Variation"
1887,"Pseudo-Tarrasch Variation, Primitive Pillsbury Variation"
1888,Pterodactyl Variation
1889,Pyrenees Gambit
1890,Quade Gambit
1891,Queen Pterodactyl
1892,"Queen Pterodactyl, Quiet Line"
1893,Queen's Gambit Invitation
1894,Queen's Indian Variation
1895,Queen's Knight
1896,Queen's Knight Defense
1897,Queen's Knight Variation
1898,Queenside Defense
1899,Queenside Fianchetto Variation
1900,Quiet Line
1901,Quiet System
1902,Quiet Variation
1904,Quiet Variation #2
1905,"Quiet Variation, Pin Defense"
1906,"Quiet Variation, Schallopp Defense"
1907,Quinteros Variation
1908,Ragozin Defense
1910,"Ragozin Defense, Alekhine Variation"
1911,"Ragozin Defense, Vienna Variation"
1912,Ragozin Variation
1913,Ranken Variation
1914,Raphael Variation
1915,Raptor Variation
1917,"Raptor Variation, Hergert Gambit"
1918,Rasa-Studier Gambit
1919,Relfsson Gambit
1920,Reshevsky Variation
1921,Reti Accepted
1922,Reti Gambit
1923,"Reti Gambit, Keres Variation"
1924,Reti Variation
1925,Reti-Spielmann Attack
1926,Retreat Variation
1927,Reversed Alekhine
1928,Reversed Blumenfeld Gambit
1929,Reversed Brooklyn
1930,Reversed Chigorin Defense
1931,Reversed French
1932,Reversed Krebs
1933,Reversed Mexican Defense
1934,Reversed Modern Defense
1935,Reversed Mokele Mbembe
1936,Reversed Nimzowitsch
1937,Reversed Nimzowitsch Variation
1938,Reversed Norwegian Defense
1939,Reversed Philidor Formation
1940,Reversed Rat
1941,Reversed Rat Variation
1942,Reversed Scandinavian
1943,Rhamphorhynchus Variation
1944,Richter Variation
1945,Richter Variation #2
1946,Richter-Rauzer
1947,Richter-Rauzer Variation
1949,"Richter-Rauzer Variation, Classical Variation"
1950,"Richter-Rauzer Variation, Classical Variation #2"
1951,"Richter-Rauzer Variation, Classical Variation, Kantscher Line"
1952,"Richter-Rauzer Variation, Dragon Variation"
1953,"Richter-Rauzer Variation, Exchange Variation"
1954,"Richter-Rauzer Variation, Modern Variation"
1955,"Richter-Rauzer Variation, Neo-Modern Variation"
1956,"Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations"
1957,"Richter-Rauzer Variation, Podebrady Variation"
1958,"Richter-Rauzer Variation, Traditional Variation"
1959,"Richter-Rauzer Variation, Vitolins Variation"
1960,"Richter-Rauzer, 6...e6"
1961,Ringelbach Gambit
1962,Ritter Defense
1963,Riumin Variation
1964,Romanishin Variation
1966,Romanishin Variation #2
1967,"Romanishin Variation, English Hybrid"
1968,Romford Countergambit
1969,Romih Variation
1970,Roscher Gambit
1971,Rosenthal Variation
1972,Rosentreter Gambit
1973,Rosentreter-Testa Gambit
1974,Ross Gambit
1975,Rossolimo Variation
1976,"Rossolimo Variation, Brooklyn Retreat Defense"
1977,Rotary-Albany Gambit
1978,Rousseau Gambit
1979,Rubinstein (Anti-Meran) System
1980,Rubinstein Countergambit
1981,"Rubinstein Countergambit, 5.Be2"
1982,"Rubinstein Countergambit, Henneberger Variation"
1983,Rubinstein System
1984,Rubinstein Variation
1986,"Rubinstein Variation, Blackburne Defense"
1987,"Rubinstein Variation, Ellis Gambit"
1988,"Rubinstein Variation, Fort Knox Variation"
1989,"Rubinstein Variation, Kasparov Attack"
1990,"Rubinstein Variation, Maric Variation"
1991,Russian Variation
1993,"Russian Variation, Accelerated Variation"
1994,"Russian Variation, Byrne (Simagin) Variation"
1995,"Russian Variation, Hungarian Variation"
1996,"Russian Variation, Levenfish Variation"
1997,"Russian Variation, Prins Variation"
1998,"Russian Variation, Smyslov Variation"
1999,"Russian Variation, Szabo (Boleslavsky)"
2000,"Russian Variation, with e4"
2001,Ryder Gambit
2002,Saduleto Variation
2003,Saemisch
2004,Saemisch Attack
2005,Saemisch Variation
2007,"Saemisch Variation, Accelerated"
2008,"Saemisch Variation, Bobotsov-Korchnoi-Petrosian Variation"
2009,"Saemisch Variation, Byrne Defense"
2010,"Saemisch Variation, Closed Variation"
2011,"Saemisch Variation, Closed Variation, 7...c6"
2012,"Saemisch Variation, Closed Variation, Main Line"
2013,"Saemisch Variation, Double Fianchetto"
2014,"Saemisch Variation, Normal Defense"
2015,"Saemisch Variation, O'Kelly Variation"
2016,"Saemisch Variation, Orthodox Variation"
2017,"Saemisch Variation, Panno Formation"
2018,"Saemisch Variation, Yates Defense"
2019,Salvio Gambit
2020,San Jorge Variation
2021,Santasiere Variation
2022,Santasiere's Folly
2023,Scandinavian Variation
2025,"Scandinavian Variation, Aachen Gambit"
2026,"Scandinavian Variation, Advance Variation"
2027,"Scandinavian Variation, Bogoljubov Variation"
2028,"Scandinavian Variation, Bogoljubov Variation, Brandics Gambit"
2029,"Scandinavian Variation, Bogoljubov Variation, Erben Gambit"
2030,"Scandinavian Variation, Bogoljubov Variation, Heinola-Deppe Gambit"
2031,"Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit"
2032,"Scandinavian Variation, Bogoljubov Variation, Richter Gambit"
2033,"Scandinavian Variation, Bogoljubov Variation, Vehre Variation"
2034,"Scandinavian Variation, Exchange Variation"
2035,"Scandinavian Variation, Exchange Variation, Marshall Gambit"
2036,"Scandinavian Variation, Geschev Gambit"
2037,"Scandinavian Variation, Myers Gambit"
2038,Schallopp Defense
2039,Schara Gambit
2040,Scheveningen
2041,Scheveningen Variation
2043,"Scheveningen Variation, Classical Variation"
2044,"Scheveningen Variation, Classical Variation #2"
2045,"Scheveningen Variation, Classical Variation, Paulsen Variation"
2046,"Scheveningen Variation, Classical Variation, Paulsen Variation #2"
2047,"Scheveningen Variation, Classical Variation, Paulsen Variation #3"
2048,"Scheveningen Variation, Delayed Keres Attack"
2049,"Scheveningen Variation, English Attack"
2050,"Scheveningen Variation, English Attack #2"
2051,"Scheveningen Variation, Fianchetto Variation"
2052,"Scheveningen Variation, Keres Attack"
2053,"Scheveningen Variation, Matanovic Attack"
2054,"Scheveningen Variation, Modern Variation"
2055,"Scheveningen Variation, Modern Variation #2"
2056,"Scheveningen Variation, Modern Variation #3"
2057,"Scheveningen Variation, Tal Variation"
2058,"Scheveningen Variation, Vitolins Variation"
2059,"Scheveningen, Classical Main Line"
2060,Schiffler-Sokolsky Variation
2061,Schiller-Pytel Variation
2062,Schilling-Kostic Gambit
2063,Schlechter Defense
2064,Schlechter Gambit
2065,Schlechter Variation
2066,Schliemann Defense
2068,"Schliemann Defense, Classical Variation"
2069,"Schliemann Defense, Dyckhoff Variation"
2070,"Schliemann Defense, Exchange Variation"
2071,"Schliemann Defense, Jaenisch Gambit Accepted"
2072,"Schliemann Defense, Moehring Variation"
2073,"Schliemann Defense, Schoenemann Attack"
2074,"Schliemann Defense, Tartakower Variation"
2075,Schlutter Defense
2076,Schmidt Variation
2077,Schneider Gambit
2078,Schuehler Gambit
2079,Schulze-Mueller Gambit
2080,Schurig Gambit
2081,Schwartz Defense
2082,Scotch Gambit
2084,Scotch Gambit Declined
2085,Scotch Gambit Declined #2
2086,"Scotch Gambit, Advance Variation"
2087,"Scotch Gambit, Anderssen Attack"
2088,"Scotch Gambit, Anderssen Attack, Main Line"
2089,"Scotch Gambit, Canal Variation"
2090,"Scotch Gambit, Cochrane-Anderssen Variation"
2091,"Scotch Gambit, de Riviere Defense"
2092,"Scotch Gambit, Double Gambit Accepted"
2093,"Scotch Gambit, Dubois Reti Defense"
2094,"Scotch Gambit, Goering Gambit Declined"
2095,"Scotch Gambit, Janowski Defense"
2096,"Scotch Gambit, Kingside Variation"
2097,"Scotch Gambit, London Defense"
2098,"Scotch Gambit, Max Lange Attack"
2099,"Scotch Gambit, Max Lange Attack Accepted"
2100,"Scotch Gambit, Max Lange Attack, Long Variation"
2101,"Scotch Gambit, Max Lange Attack, Spielmann Defense"
2102,"Scotch Gambit, Nakhmanson Gambit"
2103,"Scotch Gambit, Sarratt Variation"
2104,"Scotch Gambit, Walbrodt-Baird Gambit"
2105,Scotch Variation
2107,Scotch Variation Accepted
2108,"Scotch Variation, Belgrade Gambit"
2109,"Scotch Variation, Belgrade Gambit, Modern Defense"
2110,"Scotch Variation, Krause Gambit"
2111,"Scotch Variation, Krause Gambit, Leonhardt Defense"
2112,"Scotch Variation, Oxford Gambit"
2113,"Scotch Variation, Schmid Defense"
2114,Seirawan Attack
2115,Semi-Averbakh System
2116,Semi-Averbakh Variation
2117,"Semi-Averbakh Variation, Pterodactyl Variation"
2118,"Semi-Averbakh Variation, Pterodactyl Variation Accepted"
2119,Semi-Classical Variation
2121,"Semi-Classical Variation, Benoni Variation"
2122,"Semi-Classical Variation, Exchange Variation"
2123,"Semi-Classical Variation, Hollywood Variation"
2124,"Semi-Classical Variation, Queenside Storm Line"
2125,Semi-Leningrad Variation
2126,Semi-Meran Variation
2127,Semi-Slav
2128,Semi-Slav Defense
2129,"Semi-Slav, Abrahams Variation"
2130,"Semi-Slav, Koomen Variation"
2131,"Semi-Slav, Meran"
2132,Semi-Tarrasch
2133,Semi-Tarrasch Defense
2135,"Semi-Tarrasch Defense, Exchange Variation"
2136,"Semi-Tarrasch Defense, Main Line"
2137,"Semi-Tarrasch Defense, Pillsbury Variation"
2138,"Semi-Tarrasch Defense, Symmetrical Variation"
2139,"Semi-Tarrasch, 5.cxd5"
2140,"Semi-Tarrasch, San Sebastian Variation"
2141,Senechaud Countergambit
2142,Showalter Variation
2143,Siberian Attack
2144,Sicilian
2145,Sicilian Invitation
2146,Sicilian Knight Variation
2147,Sicilian Two Knights
2148,Sicilian Variation
2149,Sicilian Variation #2
2150,"Sicilian, Anhanguera"
2151,"Sicilian, Pteranodon"
2152,"Sicilian, Rhamporhynchus"
2153,"Sicilian, Unpin"
2154,Simagin Variation
2155,Six Pawns Attack
2156,Slav
2157,Slav Formation
2158,Slav Gambit
2160,"Slav Gambit, Alekhine Attack"
2161,Slav Invitation
2162,"Slav, Dutch Variation"
2163,"Slav, Smyslov Variation"
2164,Sleipnir Gambit
2165,Small Center Defense
2166,Smith Gambit
2167,Smith-Morra Gambit
2169,Smith-Morra Gambit #2
2170,Smith-Morra Gambit Accepted
2171,"Smith-Morra Gambit Accepted, Chicago Defense"
2172,"Smith-Morra Gambit Accepted, Classical Formation"
2173,"Smith-Morra Gambit Accepted, Fianchetto Defense"
2174,"Smith-Morra Gambit Accepted, Kan Formation"
2175,"Smith-Morra Gambit Accepted, Larsen Defense"
2176,"Smith-Morra Gambit Accepted, Morphy Defense"
2177,"Smith-Morra Gambit Accepted, Morphy Defense Deferred"
2178,"Smith-Morra Gambit Accepted, Paulsen Formation"
2179,"Smith-Morra Gambit Accepted, Pin Defense"
2180,"Smith-Morra Gambit Accepted, Scheveningen Formation"
2181,"Smith-Morra Gambit Accepted, Sozin Formation"
2182,"Smith-Morra Gambit Accepted, Taimanov Formation"
2183,Smith-Morra Gambit Declined
2184,"Smith-Morra Gambit Declined, Alapin Formation"
2185,"Smith-Morra Gambit Declined, Center Formation"
2186,"Smith-Morra Gambit Declined, Dubois Variation"
2187,"Smith-Morra Gambit Declined, Push Variation"
2188,"Smith-Morra Gambit Declined, Scandinavian Formation"
2189,"Smith-Morra Gambit Declined, Wing Formation"
2190,Smith-Morra Gambit Deferred
2191,"Smith-Morra Gambit, Danish Variation"
2192,Smyslov Defense
2193,Smyslov Variation
2194,Snagglepuss Defense
2195,Snail Variation
2196,Snyder Variation
2198,"Snyder Variation, Queen Fianchetto Variation"
2199,Soerensen Gambit
2200,Soller Gambit
2201,Soller Gambit Deferred
2202,Soller-Zilbermints Gambit
2203,Sorensen Defense
2204,Sosonko Variation
2205,Soultanbeieff Variation
2206,Sozin
2207,Sozin Attack
2209,"Sozin Attack, Flank Variation"
2210,"Sozin Attack, Leonhardt Variation"
2211,"Sozin Attack, Main Line"
2212,"Sozin, Fischer Variation"
2213,"Sozin, not Scheveningen"
2214,Spanish Countergambit
2215,Spanish Variation
2217,"Spanish Variation, Classical Variation"
2218,"Spanish Variation, Classical Variation, Marshall Gambit"
2219,"Spanish Variation, Harrwitz Attack, Nikitin Gambit"
2220,"Spanish Variation, Rubinstein Variation"
2221,"Spanish Variation, Rubinstein Variation #2"
2222,"Spanish Variation, Rubinstein Variation Accepted"
2223,"Spanish Variation, Symmetrical Variation #3"
2224,"Spanish Variation, Symmetrical Variation #4"
2225,Spassky Gambit Accepted
2226,Spassky System
2227,Spassky Variation
2228,Speelsmet Gambit
2229,Speers
2230,Spielmann Gambit
2231,Spielmann Variation
2233,"Spielmann Variation, Karlsbad Variation"
2234,"Spielmann Variation, Romanovsky Gambit"
2235,Spielmann-Indian
2236,Spike
2237,Spike Attack
2238,Spike Lee Gambit
2239,Spike Variation
2240,"Spike, Hurst Attack"
2241,St. George Defense
2242,St. George Gambit
2243,St. Petersburg Variation
2244,Stafford Gambit
2245,Stamma Gambit
2246,Standard Defense
2247,Standard Line
2248,Stanley Variation
2250,"Stanley Variation, Bronstein Gambit"
2251,"Stanley Variation, Meitner-Mieses Gambit"
2252,"Stanley Variation, Reversed Spanish"
2253,"Stanley Variation, Three Knights Variation"
2254,Staunton Gambit
2256,Staunton Gambit Accepted
2257,"Staunton Gambit, Alekhine Variation"
2258,"Staunton Gambit, Chigorin Variation"
2259,"Staunton Gambit, Lasker Variation"
2260,"Staunton Gambit, Nimzowitsch Variation"
2261,"Staunton Gambit, Tartakower Variation"
2262,Staunton-Cochrane Variation
2263,Stein Gambit
2264,Steiner Attack
2265,Steiner Variation
2266,Steinitz Attack
2267,Steinitz Countergambit
2268,Steinitz Defense
2270,Steinitz Defense Deferred
2271,"Steinitz Defense Deferred, Lipnitsky Variation"
2272,"Steinitz Defense, Center Gambit"
2273,"Steinitz Defense, Nimzowitsch Attack"
2274,Steinitz Variation
2276,Steinitz Variation #2
2277,"Steinitz Variation, Boleslavsky Variation"
2278,"Steinitz Variation, Bradford Attack Variation"
2279,"Steinitz Variation, Gledhill Attack"
2280,Steinitz-Rosenthal Variation
2281,Stockholm Variation
2282,Stoltz Variation
2284,"Stoltz Variation, Center Variation"
2285,"Stoltz Variation, Shabalov Attack"
2286,Stonewall
2287,Stonewall Attack
2288,Stonewall Defense
2289,Stonewall Variation
2291,"Stonewall Variation, Modern Variation"
2292,"Stonewall, with Nc3"
2293,Sturm Gambit
2294,Suechting Variation
2295,Svenonius Defense
2296,Svenonius Variation
2297,Sveshnikov System
2298,Swedish Variation
2299,Symmetrical
2300,Symmetrical Defense
2301,Symmetrical Variation
2303,"Symmetrical Variation, Anti-Benoni Variation"
2304,"Symmetrical Variation, Anti-Benoni Variation, Geller Variation"
2305,"Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense"
2306,"Symmetrical Variation, Botvinnik System"
2307,"Symmetrical Variation, Botvinnik System Reversed"
2308,"Symmetrical Variation, Double Fianchetto"
2309,"Symmetrical Variation, Duchamp Variation"
2310,"Symmetrical Variation, Fianchetto Variation"
2311,"Symmetrical Variation, Four Knights Variation"
2312,"Symmetrical Variation, Full Symmetry Line"
2313,"Symmetrical Variation, Hedgehog Defense"
2314,"Symmetrical Variation, Mecking Variation"
2315,"Symmetrical Variation, Napolitano Gambit"
2316,"Symmetrical Variation, Normal Variation"
2317,"Symmetrical Variation, Pseudo-Catalan"
2318,"Symmetrical Variation, Rubinstein Variation"
2319,"Symmetrical Variation, Symmetrical Variation"
2320,"Symmetrical Variation, Three Knights Variation"
2321,"Symmetrical Variation, Two Knights Line"
2322,"Symmetrical Variation, Two Knights Variation"
2323,"Symmetrical, Metger Unpin"
2324,Taimanov Variation
2325,Tarrasch
2326,Tarrasch Defense
2328,"Tarrasch Defense, Pseudo-Tarrasch"
2329,"Tarrasch Defense, Pseudo-Tarrasch Bishop Attack"
2330,Tarrasch Gambit
2331,Tarrasch Variation
2333,"Tarrasch Variation, Botvinnik Variation"
2334,"Tarrasch Variation, Chistyakov Defense"
2335,"Tarrasch Variation, Closed Variation"
2336,"Tarrasch Variation, Closed Variation #2"
2337,"Tarrasch Variation, Closed Variation, Main Line"
2338,"Tarrasch Variation, Guimard Defense"
2339,"Tarrasch Variation, Guimard Defense, Main Line"
2340,"Tarrasch Variation, Haberditz Variation"
2341,"Tarrasch Variation, Leningrad Variation"
2342,"Tarrasch Variation, Modern System"
2343,"Tarrasch Variation, Morozevich Variation"
2344,"Tarrasch Variation, Open System"
2345,"Tarrasch Variation, Open System, Advance Line"
2346,"Tarrasch Variation, Open System, Euwe-Keres Line"
2347,"Tarrasch Variation, Open System, Main Line"
2348,"Tarrasch Variation, Open System, Shaposhnikov Gambit"
2349,"Tarrasch Variation, Open System, Suechting Line"
2350,"Tarrasch Variation, Pawn Center Variation"
2351,"Tarrasch, Eliskases Variation"
2352,"Tarrasch, Open, 4.exd5 exd5"
2353,"Tarrasch, Stoltz Variation"
2354,Tartakower Attack
2355,Tartakower Defense
2357,"Tartakower Defense, Makogonov Exchange Variation"
2358,Tartakower Gambit
2359,Tartakower Variation
2361,"Tartakower Variation, Exchange Variation"
2362,Tartakower-Indian
2363,Tayler Opening
2365,"Tayler Opening, Basman Gambit"
2366,"Tayler Opening, Inverted Hanham"
2367,Teichmann Variation
2368,Tennison Gambit
2369,The Potato
2370,The Squirrel
2371,The Walrus
2372,The Whale
2373,Thomas Gambit
2374,Three Knights
2375,Three Knights Game
2376,Three Knights Variation
2378,Three Knights Variation #2
2379,"Three Knights Variation, Burille Variation"
2380,"Three Knights Variation, Burille Variation, Reversed Tarrasch"
2381,"Three Knights Variation, Duchamp Variation"
2382,"Three Knights Variation, Duchamp Variation, Modern Line"
2383,"Three Knights Variation, Hungarian Attack"
2384,"Three Knights Variation, Hungarian Variation"
2385,"Three Knights Variation, Korchnoi Variation"
2386,"Three Knights Variation, Paris Variation"
2387,"Three Knights Variation, Petrosian System"
2388,"Three Knights Variation, Vienna Variation"
2389,"Three Knights, Euwe Variation"
2390,Three Pawns Attack
2391,Toikkanen Gambit
2392,Torre Attack
2394,"Torre Attack, Breyer Variation"
2395,"Torre Attack, Gossip Variation"
2396,"Torre Attack, Gruenfeld Variation"
2397,"Torre Attack, Gruenfeld Variation, Main Line"
2398,Tortoise Opening
2399,Traditional Colle
2400,Traditional Variation
2401,Tuebingen Gambit
2402,Two Knights Attack
2404,"Two Knights Attack, Mindeno Variation"
2405,"Two Knights Attack, Mindeno Variation, Exchange Line"
2406,"Two Knights Attack, Mindeno Variation, Retreat Line"
2407,Two Knights Defense
2409,Two Knights Defense #2
2410,"Two Knights Defense, Blackburne Variation"
2411,"Two Knights Defense, de Riviere Gambit"
2412,"Two Knights Defense, Fried Liver Attack"
2413,"Two Knights Defense, Fritz Variation"
2414,"Two Knights Defense, Fritz, Gruber Variation"
2415,"Two Knights Defense, Kloss Gambit"
2416,"Two Knights Defense, Knight Attack"
2417,"Two Knights Defense, Knight Attack, Normal Variation"
2418,"Two Knights Defense, Lolli Attack"
2419,"Two Knights Defense, Maroczy Variation"
2420,"Two Knights Defense, Max Lange Attack"
2421,"Two Knights Defense, Max Lange Attack, Krause Variation"
2422,"Two Knights Defense, Modern Bishop's Opening"
2423,"Two Knights Defense, Open Variation"
2424,"Two Knights Defense, Paoli Variation"
2425,"Two Knights Defense, Perreux Variation"
2426,"Two Knights Defense, Pincus Variation"
2427,"Two Knights Defense, Polerio Defense"
2428,"Two Knights Defense, Polerio Defense, Bishop Check Line"
2429,"Two Knights Defense, Polerio Defense, Bogoljubov Variation"
2430,"Two Knights Defense, Polerio Defense, Goering Variation"
2431,"Two Knights Defense, Polerio Defense, Kieseritzky Variation"
2432,"Two Knights Defense, Polerio Defense, Suhle Defense"
2433,"Two Knights Defense, Polerio Defense, Yankovich Variation"
2434,"Two Knights Defense, Ponziani-Steinitz Gambit"
2435,"Two Knights Defense, Steinitz Variation"
2436,"Two Knights Defense, Traxler Counterattack"
2437,"Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line"
2438,"Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line"
2439,"Two Knights Defense, Ulvestad Variation"
2440,"Two Knights Defense, Ulvestad Variation, Kurkin Gambit"
2441,Two Knights Variation
2443,"Two Knights Variation, Suttles Variation"
2444,Two Pawn Attack
2446,"Two Pawn Attack, Lasker Variation"
2447,Two Pawns Attack
